Index,pH,Iron,Nitrate,Chloride,Lead,Zinc,Color,Turbidity,Fluoride,Copper,Odor,Sulfate,Conductivity,Chlorine,Manganese,Total Dissolved Solids,Source,Water Temperature,Air Temperature,Month,Day,Time of Day,Target
363,6.757925814,0.00274013,15.69715339,147.6850053,8.60E-06,0.358201135,Light Yellow,4.926021196,0.794201869,0.799401246,1.629830746,137.0520235,234.9198668,4.087706058,3.41E-10,401.4118044,Ground,23.87607534,78.15311376,August,26,21,0
364,7.023942678,0.066005059,6.479302771,183.1221238,0,1.358255745,Near Colorless,0.010319508,0.886067882,0.009247763,0.263741307,210.2886085,609.9264322,2.417752584,0.000284924,467.5201573,Ground,5.366024302,54.76560166,September,20,14,1
365,7.988810852,0.012213414,3.293092773,133.9918898,1.06E-205,1.231012507,Near Colorless,0.001170189,0.742024394,0.830262119,0.584995957,68.64379053,275.0248978,3.428270325,0.031165035,439.6529641,Well,12.377012,38.37319211,November,12,15,0
366,7.017248655,0.004103908,2.599371861,,1.05E-15,0.756348388,Colorless,0.693286714,1.812992473,0.352086498,2.653378672,210.158997,551.1576774,1.892356457,2.07E-09,474.9950269,Reservoir,20.58067876,61.18876022,November,21,21,0
367,7.513047189,0.005028046,9.940311394,175.2804673,6.64E-69,3.012597903,Colorless,0.744267338,0.03767331,0.044596422,2.429284958,159.1662221,457.8568817,2.509637698,0.016479242,22.23343645,River,22.91720114,61.10066789,April,7,21,0
368,7.854733537,1.79E-12,3.154146694,145.0447297,6.39E-102,0.345627994,Colorless,0.037629725,0.474506224,0.180780747,1.140182268,175.0843035,570.3459585,2.988657174,1.67E-09,256.0868247,River,9.020085309,44.52128406,September,3,23,0
369,7.602713128,0.198346714,4.933974328,113.1602626,4.20E-13,0.283034325,Colorless,0.072744419,0.878987526,0.267821253,1.744331348,102.9841215,259.865669,3.417103076,7.47E-11,371.8001751,Stream,15.14921256,49.21564067,May,20,2,0
370,6.951203481,0.048421647,8.919762525,283.3586961,3.16E-47,2.232067965,Yellow,1.364277121,0.776358571,4.04421615,1.655665081,298.4759925,269.5739267,2.576989644,0.003731374,370.1989661,River,16.08944966,63.42038521,November,3,16,1
371,7.213041411,0.21084762,4.202988775,159.0038469,3.94E-140,1.542676235,Faint Yellow,0.2253164,1.977851236,0.00870655,2.506414296,95.14289495,606.8393733,3.452543851,0.014679978,140.0815351,Reservoir,25.56497986,99.731653,,17,17,0
372,7.004966153,9.63E-15,3.882179386,139.1744996,2.36E-84,2.465078603,Colorless,0.005332751,1.518510312,0.344436836,2.677763258,85.09495226,427.9779706,3.586597133,2.47E-08,36.03237638,Aquifer,15.31179372,12.27435214,May,20,18,1
373,6.567212534,0.00628047,8.918773732,170.4493331,1.20E-29,,Near Colorless,0.080112226,0.798922591,0.603824021,2.235842048,157.8002428,214.0564497,2.60342206,0.000230648,223.8310237,Aquifer,17.51647604,54.81069419,November,7,19,1
374,7.533400378,0.12280788,7.379459884,159.6762834,2.87E-15,0.509013331,Colorless,0.001258028,0.915245588,0.14272563,1.519050969,90.45981844,226.0538161,2.817114386,0.004181154,287.1174173,River,22.37886593,58.06925384,May,28,12,1
375,6.619721786,0.231605738,3.390168647,104.0060055,1.13E-109,2.367683331,Light Yellow,1.086014273,0.177713691,0.115809919,2.607052552,70.32659471,341.1927722,3.652425474,3.07E-05,137.2516352,Aquifer,13.2378972,58.51452044,September,23,,1
376,7.36757241,0.005716582,4.040365393,171.3905785,5.22E-103,0.234080549,Colorless,0.344187565,1.422927347,0.109490673,2.607271042,128.2016315,572.7336029,2.755797552,0.017049793,297.9521794,Reservoir,21.60263392,67.96719608,October,2,23,1
377,8.248045355,0.086865675,8.432922606,225.3584649,5.03E-79,1.607231672,Faint Yellow,0.001293545,0.010387159,0.328424551,0.872854625,225.7889491,452.5880039,4.157962991,1.04E-05,224.3485992,Lake,22.70541158,56.34247927,August,12,17,1
378,7.009435682,0.045578541,2.867608544,232.9133488,5.39E-05,1.27592879,Colorless,1.001289282,0.283985239,0.037517843,3.142411507,145.9441305,517.1351215,3.77857494,0.001405676,2.281822653,River,,74.71111363,July,3,2,1
379,6.94628945,0.003123504,3.519595113,86.88041607,2.76E-56,0.096916039,Colorless,0.00050236,0.563490444,0.311844628,1.956349722,56.42306128,635.9195114,2.544866401,0.015809717,410.9825171,Aquifer,5.102469437,34.16886874,October,18,13,1
380,7.335612893,2.52E-06,6.743974797,188.5863557,3.28E-224,0.719227001,Colorless,0.251799949,1.015506124,0.487676753,1.824821411,157.4776966,145.8186236,3.469010127,1.12E-08,381.6284908,Ground,8.408133838,59.27504491,August,29,7,0
381,8.359717088,0.365928195,22.11436738,117.9099691,6.65E-218,0.80747734,Light Yellow,0.002870891,1.738743565,2.728976898,0.250044198,139.8158986,297.9456429,2.163853706,0.016456209,29.78199155,River,37.38633472,57.3601216,June,13,14,1
382,7.482762396,0.001009976,7.577172228,170.3768347,5.57E-23,1.507787815,Colorless,0.015925876,0.869472033,0.531367443,2.718129566,103.070654,239.4236378,2.418435155,0.040723343,198.0484987,Aquifer,10.2146587,76.77128493,August,1,1,0
383,8.205538714,2.54E-05,4.479325164,157.4569295,5.45E-22,1.256123779,,0.149590009,1.833616063,0.011534924,2.942614827,133.8198632,900.1851203,2.392279757,5.92E-08,169.5257274,Well,7.44636326,82.89485305,December,24,23,0
384,6.611446674,0.00584563,3.309240587,108.1616452,1.92E-156,1.537686819,Near Colorless,0.181272392,0.020291648,0.060228835,1.691066018,205.6998903,454.9292597,3.458402602,0.000258579,204.5620584,Aquifer,10.01636839,52.17445086,June,24,3,1
385,7.417425117,0.216642227,9.652261067,139.0100448,1.93E-48,0.556266145,Yellow,0.267343273,0.541461793,0.018559837,1.362156296,76.16806582,,2.998314827,0.024298178,195.4464295,River,11.64951354,107.2220204,April,5,13,0
386,8.375618161,1.68E-05,4.610708408,91.44923704,1.66E-08,2.373874415,Near Colorless,0.200078848,1.519483995,0.118246101,,87.7571761,459.6306508,3.976952446,1.51E-05,192.2484223,River,18.95427533,49.46198684,January,6,3,0
387,7.091045825,0.061600192,4.839483869,172.3346584,7.49E-45,1.235461966,Colorless,0.015336516,1.385619938,0.043009939,1.607311321,91.70693408,241.5583429,2.355641689,0.004340556,373.2824957,Lake,17.96843919,83.43833755,May,13,21,0
388,6.666133444,0.012046296,6.788147599,210.6005296,1.37E-40,4.293085056,Colorless,0.875278262,1.166917995,0.375180874,0.193455312,66.89547979,325.6267637,3.431242366,3.35E-05,461.0582523,Aquifer,25.17056083,97.80818458,November,12,0,0
389,7.25825687,6.32E-10,8.657677234,208.9483105,5.33E-102,0.982282354,Near Colorless,0.010066774,0.902809625,0.155121304,0.788142514,125.1283708,396.8293489,3.045764313,0.000103202,188.2896875,River,21.27620366,61.97649414,July,27,18,1
390,8.19195891,0.003239415,5.185254388,145.7971469,7.82E-59,4.75176725,Colorless,0.738085436,1.996148358,0.80356635,0.190315142,133.5930953,155.4996993,2.977647232,0.021686036,11.29259818,Lake,10.19360909,39.34408147,November,6,4,1
391,6.84322645,0.036015555,8.432642283,164.0423925,1.16E-126,0.176639003,Faint Yellow,0.028579487,1.286359237,0.163976437,0.075393118,207.9163259,955.4399397,3.004029719,0.038021735,206.4000225,Reservoir,27.58150774,41.82180576,October,8,23,0
392,6.754322719,0.024236514,5.128803628,70.34067093,3.20E-116,0.821600997,Colorless,0.680737824,0.227434609,0.707320546,3.181344675,101.0665838,944.6597577,3.99876099,1.88E-09,162.9334103,Well,7.043669005,63.24340379,October,25,2,1
393,8.366431466,0.028153391,2.470495609,177.6745923,3.12E-27,0.77313345,Colorless,0.580977551,1.327302544,0.619680201,0.756892713,180.7563129,691.0472381,4.048191317,8.99E-06,364.1329386,Lake,17.89367412,60.74007486,July,2,19,1
394,5.678709787,5.58E-13,4.759183026,92.46666791,,1.277537923,Light Yellow,1.17461368,,0.093936394,3.868290593,135.9720847,527.5476304,3.702772128,0.007871825,533.3945213,Stream,12.44514745,52.23030319,March,23,12,0
395,6.973848368,4.32E-07,9.896202488,231.0229114,3.41E-106,1.35804021,Light Yellow,0.125914086,1.32720031,0.067757508,1.824824811,181.3702613,525.4459378,2.468952496,0.00111105,53.63357195,,13.60254183,20.75406602,March,20,22,0
396,8.214456643,0.025297897,7.194148568,176.4740991,2.30E-162,1.603443789,Colorless,0.677863928,0.3753895,,1.877233587,178.8164309,416.3339566,2.691571943,1.84E-05,78.53032155,Spring,17.28051562,79.06886544,July,15,8,0
397,8.136907877,1.76E-07,4.987719132,180.9482284,6.33E-109,0.407458909,Colorless,0.832133365,0.489302427,,2.695914545,182.9071389,184.002741,3.741968828,0.000222339,118.8240688,Ground,15.43877053,82.66108853,January,18,15,0
398,7.623811109,4.07E-14,4.872704327,161.1196962,5.52E-158,1.067167708,Near Colorless,0.000801869,0.387018377,0.255044771,2.978468644,65.68676283,362.3981838,2.479921685,0.001665063,370.2042596,Spring,21.77865326,79.4073908,August,26,,0
399,8.256082714,0.001520293,6.03566148,143.3500329,0.000666283,3.499814216,Near Colorless,0.364116625,2.010659172,1.025933042,1.866451779,131.7828581,503.3048571,2.892226875,5.82E-13,485.4294668,Spring,16.50320768,49.20302025,August,27,16,0
400,7.858851286,3.35E-05,3.797439918,189.6283659,1.82E-30,0.270646332,Colorless,3.132062369,0.065163942,0.471657987,0.39306934,199.2468953,467.8141486,2.818796181,0.01510055,387.0232489,Ground,9.683327696,56.47338011,March,4,14,0
401,6.750363263,4.18E-09,8.440957726,212.6162385,7.90E-14,0.25996474,Colorless,0.039919058,0.010574228,0.084987006,1.267632562,140.2794185,209.6402551,4.15075141,1.31E-10,375.4390128,Stream,17.95980646,96.53498646,July,9,18,1
402,7.342934947,0.296055786,8.168441163,166.498604,2.88E-234,1.995316143,Near Colorless,0.27866036,0.851288425,0.267320764,2.899185946,105.7620223,698.3501948,2.9107964,1.30E-15,14.2840423,Aquifer,19.37623863,32.38753681,June,19,18,0
403,8.202070548,7.51E-06,2.483630436,166.9940518,3.74E-68,3.38388699,Faint Yellow,0.593121994,1.416058409,0.404019649,2.225674186,84.72254036,540.2707654,2.940636478,6.15E-12,436.1309741,Aquifer,7.411184398,44.02311521,June,1,13,0
404,8.035895466,0.016840942,2.707456082,96.20590663,2.10E-29,0.659196871,Colorless,0.12726133,0.060058941,0.011740773,0.494726241,151.2987199,107.6869234,3.335173719,3.09E-10,178.8988829,Reservoir,9.4138729,72.1927765,May,26,20,0
405,6.822760784,0.000148665,4.812682917,186.3524125,5.66E-32,2.742603394,Colorless,0.138141707,0.798136481,0.775126399,0.9685349,85.9976917,526.8457016,3.019468734,0.000625853,420.4763884,Stream,4.693049439,48.76894546,February,21,20,0
406,7.219054512,0.001112949,3.676655776,132.2144089,1.45E-78,4.803732073,Near Colorless,0.707289843,1.393026669,,2.872176531,164.3099534,387.550255,2.96117206,3.29E-05,307.2175138,Reservoir,5.313114317,56.18874791,November,23,5,1
407,7.043266915,1.21E-07,5.428749671,147.680387,3.54E-64,0.755691383,Near Colorless,0.023123917,0.344075993,0.24092452,2.596197568,78.30766602,698.3449657,4.156679988,6.02E-10,176.5511733,Stream,14.03571004,70.27317235,August,8,12,1
408,8.397343208,4.66E-09,5.353777583,160.933446,5.59E-17,0.934118583,Colorless,0.113615529,0.8249556,0.990099237,2.726335281,80.85920147,668.3966661,2.115367984,0.000253092,472.8618801,Well,19.11164098,47.31148033,September,28,19,1
409,8.519526705,5.82E-12,16.76174013,242.1967208,7.01E-70,0.203105403,Near Colorless,0.109310375,0.113853905,0.96082975,0.021559947,89.87495033,366.8988785,4.412943941,0.932229421,337.4715587,Well,6.493953266,80.52390401,December,11,20,0
410,8.418258646,0.00759347,3.011337171,222.646967,3.29E-50,2.325790876,Colorless,0.293341973,1.107524552,0.2887413,0.513570939,136.9413534,178.3680419,4.028001698,0.001555165,167.6120454,Reservoir,21.9621056,26.88433053,August,14,21,0
411,7.845634105,0.2769011,3.981404789,116.4623407,4.50E-27,3.54934536,Near Colorless,0.278712237,1.616398228,0.254700889,2.262522477,182.5808442,435.9560565,2.793083887,0.029235275,344.9731575,Lake,16.95682612,65.25344031,August,8,9,0
412,7.088021799,2.67E-05,3.15374047,229.860237,4.35E-97,2.519520402,Near Colorless,0.417166463,1.425522443,0.386657266,3.006709763,68.91420825,,3.289870035,0.002317267,262.2178357,Aquifer,15.29140152,,March,28,1,1
413,7.835665792,0.003265845,2.287193336,128.6993783,7.22E-85,1.80814845,Faint Yellow,0.657904692,0.498090678,0.117663479,1.608858765,97.44231522,330.478027,2.704832588,7.01E-06,361.697457,Stream,12.53493013,48.18519614,July,10,19,1
414,6.281567543,2.22E-12,15.40486394,132.7559272,4.83E-115,2.739223339,Yellow,0.001137743,3.281543214,0.469631035,0.095356019,127.4099219,255.3173528,4.161070751,0.021398507,229.9485744,Lake,39.47841909,103.9969615,October,29,7,1
415,7.60452475,6.62E-20,6.104605042,141.8825256,5.23E-36,0.037696468,Near Colorless,0.119813836,0.780446063,0.336497459,2.095704954,232.7277806,838.5658467,2.980393635,5.06E-06,84.84119792,Stream,4.063909514,58.4764438,March,17,13,0
416,7.722093668,3.94E-05,4.940605143,191.7315436,9.61E-12,1.812150143,Colorless,0.034633911,0.741815486,0.354649233,0.936286489,92.11278421,504.2059711,2.595304554,8.72E-07,205.36643,Ground,8.863142648,54.03880312,August,10,9,1
417,10.7126584,1.90E-06,7.594675028,147.4361367,4.18E-63,1.605365231,Faint Yellow,0.079156197,1.0420765,0.558715978,0.971707629,132.7579238,289.9878493,4.018791142,0.021846472,461.1009752,Well,5.940430501,56.46161728,February,16,12,0
418,8.191060773,0.012463293,6.149279355,117.8230709,4.36E-106,0.134610587,Near Colorless,0.105093978,1.06401143,0.236339432,,110.1498336,439.4141211,2.831099167,0.008626089,88.36154122,Stream,11.9479477,71.20346077,March,7,12,0
419,9.303952105,1.281737066,5.082669009,311.86908,5.50E-90,0.622595603,Faint Yellow,0.095014369,1.057408959,1.590048136,0.332139725,255.335736,320.6452638,3.296397323,1.50E-05,203.1441585,Aquifer,12.0763783,60.51332218,November,9,20,1
420,7.869762306,2.76E-10,4.725303928,155.0390131,2.84E-24,0.221399847,Light Yellow,0.050072167,1.07014905,0.28000265,2.547260526,215.1507147,165.028363,2.607243892,2.21E-13,125.9656083,Reservoir,28.94983742,70.22480591,December,6,17,0
421,8.20901886,1.29E-05,3.498703354,141.3750085,5.74E-89,1.183312187,Colorless,0.52544116,0.55971108,0.649785706,2.065830193,90.28110421,305.4890167,3.221160236,1.13E-08,277.9475465,Well,26.72256154,54.71078059,October,15,22,0
422,7.93714656,0.002080938,6.962059515,110.4947526,7.01E-07,0.522775345,Near Colorless,0.02523871,1.554200823,0.228617753,0.638796941,189.386451,,3.118402884,0.002800061,196.2144014,Aquifer,7.631396006,78.18604572,May,15,18,1
423,7.796400384,0.023622149,5.684404304,145.4186159,3.67E-27,1.244731055,Near Colorless,0.345562395,0.292369528,0.500648876,2.591478497,115.0884366,274.1280939,3.522687068,0.001230423,422.461006,Stream,7.571254667,69.42660501,,10,2,0
424,7.783677589,0.000186903,5.115726619,209.2357617,3.74E-106,2.983957869,Colorless,0.163201491,0.552097342,0.002237307,0.720384778,106.5366866,444.0403865,3.059770122,0.001292033,289.3327229,Stream,37.21648425,68.94373269,April,14,1,0
425,8.363644114,4.48E-08,5.878280213,,,0.200385263,Near Colorless,0.001176675,0.30603904,0.114726424,0.042365224,116.3280858,177.5326257,3.405142045,0.000351978,408.3691068,Well,12.07952945,71.88992615,February,18,6,1
426,8.334774303,2.28E-10,4.981202926,137.0549048,2.46E-89,1.423927796,Near Colorless,0.022047968,0.355933671,0.01162043,2.45711108,42.47307665,,3.849076431,0.000742956,282.229903,Stream,27.74094249,73.79838149,December,4,15,0
427,7.634237018,4.64E-08,7.061899469,202.0071217,9.10E-21,7.344504602,Light Yellow,2.842845981,2.776740572,,3.436292899,113.3717899,175.2662751,3.532281601,0.006356035,306.9866981,Reservoir,10.22025477,11.31943318,February,16,7,0
428,6.963049739,0.178921233,4.859187889,220.1974088,2.29E-201,0.82104278,Near Colorless,0.781237604,0.18115026,0.281211575,2.880940583,147.3000242,451.9576219,3.736515702,8.08E-14,217.4501515,Spring,24.54566624,72.85042547,April,12,16,0
429,7.431333497,0.000415649,2.400832687,161.4638433,2.68E-119,0.445987141,Faint Yellow,0.55283627,0.895769791,0.042466875,0.114636464,122.3860518,615.5583389,2.017915036,4.61E-05,457.5466135,River,27.36240609,52.4231287,April,5,21,0
430,,0.000168694,4.851890942,224.0780972,5.23E-47,0.657232683,Colorless,0.092381319,0.03810323,0.180660732,2.571732036,72.32293665,357.2611748,2.648640378,0.005596323,274.3906879,River,4.750631448,54.00575303,February,25,2,1
431,6.641546744,2.21E-11,8.969025209,222.5798096,6.00E-37,0.128954119,Near Colorless,3.09E-05,1.082940757,0.750305033,0.536918913,111.1746545,177.03346,2.780807111,0.003664926,323.8969091,Stream,25.5698594,39.35754708,June,27,13,0
432,7.251019706,9.25E-08,9.457631823,182.4034158,6.03E-100,0.600792393,Faint Yellow,0.020460388,0.319857299,0.291877479,2.122626908,188.6088398,581.8942278,3.227570649,2.50E-15,324.312275,River,6.998030849,63.7577829,December,7,13,1
433,8.400702648,0.000598395,3.943983963,107.9728146,4.53E-17,1.210609093,Faint Yellow,0.229918593,1.903767295,0.070108957,1.146981261,118.5579653,322.5180689,2.843645347,2.70E-13,51.57491279,Aquifer,9.656090338,60.40758468,September,2,14,0
434,8.011241277,0.034111987,5.538111455,246.4967934,6.09E-07,0.651040384,Colorless,0.030986495,1.971350593,0.660562147,2.615045578,208.0294872,271.270252,2.538897564,,392.0303489,Stream,25.70506156,64.94554559,December,10,21,1
435,8.154130511,0.00252056,3.774168075,206.2437162,1.17E-22,0.679040632,Colorless,0.285417759,,0.568443079,2.06924249,90.80463259,262.9494412,2.761215259,5.03E-08,195.3240072,River,13.0264696,66.00091681,November,19,23,0
436,6.532372782,0.004619252,2.853296238,117.4528599,2.47E-92,2.283936179,Near Colorless,0.350845919,0.639024665,0.00309244,0.718802654,,952.1366644,2.682950787,1.08E-09,58.22989159,Stream,33.99853748,59.37150464,May,4,0,0
437,7.779325265,0.034366822,4.576551514,121.5515426,1.54E-197,0.205976146,Light Yellow,0.135409709,1.482824014,0.109629188,2.202493712,62.08780114,618.8424789,3.362289454,0.047415216,421.9397732,Spring,21.42627124,70.81044404,February,2,22,0
438,7.192772813,0.000486996,4.613452554,194.8504933,2.68E-11,0.680426366,Near Colorless,0.043621951,1.122566216,0.355412458,1.408317134,59.42276135,149.3642148,3.913982205,4.74E-10,257.6921564,Ground,6.81121925,73.30999574,April,17,11,0
439,8.300883284,0.000902787,4.694892845,155.8360859,2.65E-120,2.198322549,Near Colorless,0.048167162,1.068820357,0.06054244,1.401064494,214.0139224,301.390294,3.815147728,0.000273006,249.833115,River,14.97837725,55.82876391,March,8,0,0
440,8.453774662,1.56E-06,2.990798421,219.3793702,1.93E-46,3.7061055,Light Yellow,0.1574589,0.782521428,0.476027538,2.117592258,176.8306161,758.3678266,3.114130452,0.004630794,180.2545701,Ground,17.61456251,60.40292827,November,20,18,1
441,6.667077378,3.34E-19,4.361459951,230.393086,1.30E-54,0.752653838,Colorless,0.013696581,0.957432091,0.083389787,0.165238862,181.9259965,246.9329336,3.88554161,0.000107299,454.0696235,River,8.568133756,68.13494196,January,21,7,1
442,6.73112827,0.010649471,8.836870234,115.1755674,2.17E-105,0.009236137,Colorless,0.658026945,1.070805761,0.0757843,1.332883622,62.9474049,,3.967198914,0.000224689,9.208021158,Reservoir,39.19014154,56.67945171,September,26,12,0
443,6.806606453,0.039577114,2.900963915,187.4753308,4.23E-265,0.160745864,Near Colorless,0.020768901,1.453135329,0.768333537,1.633543519,249.9176918,362.1686227,3.579992855,0.003979087,397.5845179,Well,14.10883678,60.41304979,January,26,19,1
444,7.285742207,3.12E-06,8.836260287,242.536163,5.60E-71,0.860677832,Light Yellow,0.068006014,1.280480932,0.27159132,1.91944918,61.92507017,527.0050114,2.552013071,0.001838793,70.96335932,Lake,13.26981615,61.3322255,August,21,6,0
